S18B20 test
t(ms);P(kPa)
101982;100,44
t(ms);P(kPa)
101993;100,44
t(ms);P(kPa)
102004;100,44
t(ms);P(kPa)
102016;100,44
t(ms);P(kPa)
102027;100,44
t(ms);P(kPa)
102038;100,44
t(ms);P(kPa)
102049;100,44
t(ms);P(kPa)
102060;100,44
t(ms);P(kPa)
102071;100,44
t(ms);P(kPa)
102082;100,44
t(ms);P(kPa)
102093;100,44
t(ms);P(kPa)
102104;100,44
t(ms);P(kPa)
102115;100,44
t(ms);P(kPa)
102167;100,44
t(ms);P(kPa)
102178;100,44
t(ms);P(kPa)
102189;100,44
t(ms);P(kPa)
102200;100,44
t(ms);P(kPa)
102211;100,44
t(ms);P(kPa)
102222;100,44
t(ms);P(kPa)
102233;100,44
t(ms);P(kPa)
102244;100,44
t(ms);P(kPa)
102255;100,44
t(ms);P(kPa)
102266;100,44
t(ms);P(kPa)
102277;100,44
t(ms);P(kPa)
102288;100,44
t(ms);P(kPa)
102299;100,44
t(ms);P(kPa)
102310;100,44
t(ms);P(kPa)
102321;100,44
t(ms);P(kPa)
102332;100,44
t(ms);P(kPa)
102343;100,44
t(ms);P(kPa)
102354;100,44
t(ms);P(kPa)
102365;100,44
t(ms);P(kPa)
102417;100,44
t(ms);T(\xc2\xb0C)
102453;28,19
t(ms);P(kPa)
102481;100,44
t(ms);P(kPa)
102492;100,44
t(ms);P(kPa)
102503;100,44
t(ms);P(kPa)
102514;100,44
t(ms);P(kPa)
102525;100,44
t(ms);P(kPa)
102536;100,44
t(ms);P(kPa)
102547;100,44
t(ms);P(kPa)
102558;100,44
t(ms);P(kPa)
102569;100,44
t(ms);P(kPa)
102580;100,44
t(ms);P(kPa)
102591;100,44
t(ms);P(kPa)
102602;100,44
t(ms);P(kPa)
102614;100,44
t(ms);P(kPa)
102668;100,44
t(ms);P(kPa)
102679;100,44
t(ms);P(kPa)
102690;100,44
t(ms);P(kPa)
102701;100,44
t(ms);P(kPa)
102712;100,44
t(ms);P(kPa)
102723;100,44
t(ms);P(kPa)
102734;100,44
t(ms);P(kPa)
102745;100,44
t(ms);P(kPa)
102756;100,44
t(ms);P(kPa)
102767;100,44
t(ms);P(kPa)
102778;100,44
t(ms);P(kPa)
102789;100,44
t(ms);P(kPa)
102800;100,44
t(ms);P(kPa)
102811;100,44
t(ms);P(kPa)
102822;100,44
t(ms);P(kPa)
102833;100,44
t(ms);P(kPa)
102844;100,44
t(ms);P(kPa)
102855;100,44
t(ms);P(kPa)
102866;100,44
t(ms);P(kPa)
102921;100,87
t(ms);P(kPa)
102932;100,44
t(ms);P(kPa)
102943;100,44
t(ms);P(kPa)
102955;100,44
t(ms);P(kPa)
102966;100,44
t(ms);P(kPa)
102977;100,44
t(ms);P(kPa)
102988;100,44
t(ms);P(kPa)
102999;100,44
t(ms);P(kPa)
103010;100,44
t(ms);P(kPa)
103021;100,44
t(ms);P(kPa)
103032;100,44
t(ms);P(kPa)
103043;100,44
t(ms);P(kPa)
103054;100,44
t(ms);P(kPa)
103065;100,44
t(ms);P(kPa)
103076;100,44
t(ms);P(kPa)
103087;100,44
t(ms);P(kPa)
103098;100,44
t(ms);P(kPa)
103109;100,44
t(ms);P(kPa)
103120;100,44
t(ms);P(kPa)
103173;100,44
t(ms);P(kPa)
103184;100,44
t(ms);P(kPa)
103195;100,44
t(ms);P(kPa)
103206;100,44
t(ms);P(kPa)
103217;100,44
t(ms);P(kPa)
103228;100,44
t(ms);P(kPa)
103239;100,44
t(ms);P(kPa)
103250;100,44
t(ms);P(kPa)
103261;100,44
t(ms);P(kPa)
103272;100,44
t(ms);P(kPa)
103283;100,44
t(ms);P(kPa)
103294;100,44
t(ms);P(kPa)
103305;100,44
t(ms);P(kPa)
103316;100,44
t(ms);P(kPa)
103327;100,44
t(ms);P(kPa)
103339;100,44
t(ms);P(kPa)
103350;100,44
t(ms);P(kPa)
103361;100,44
t(ms);P(kPa)
103372;100,44
t(ms);P(kPa)
103425;100,44
t(ms);T(\xc2\xb0C)
103460;28,19
t(ms);P(kPa)
103488;100,44
t(ms);P(kPa)
103499;100,44
t(ms);P(kPa)
103510;100,44
t(ms);P(kPa)
103521;100,44
t(ms);P(kPa)
103532;100,44
t(ms);P(kPa)
103543;100,44
t(ms);P(kPa)
103554;100,44
t(ms);P(kPa)
103565;100,44
t(ms);P(kPa)
103576;100,44
t(ms);P(kPa)
103587;100,44
t(ms);P(kPa)
103598;100,44
t(ms);P(kPa)
103609;100,44
t(ms);P(kPa)
103620;100,44
t(ms);P(kPa)
103675;100,44
t(ms);P(kPa)
103685;100,44
t(ms);P(kPa)
103696;100,44
t(ms);P(kPa)
103707;100,44
t(ms);P(kPa)
103718;100,44
t(ms);P(kPa)
103729;100,44
t(ms);P(kPa)
103740;100,44
t(ms);P(kPa)
103751;100,44
t(ms);P(kPa)
103762;100,44
t(ms);P(kPa)
103773;100,44
t(ms);P(kPa)
103784;100,44
t(ms);P(kPa)
103795;100,44
t(ms);P(kPa)
103806;100,44
t(ms);P(kPa)
103817;100,44
t(ms);P(kPa)
103828;100,44
t(ms);P(kPa)
103839;100,44
t(ms);P(kPa)
103851;100,44
t(ms);P(kPa)
103862;100,44
t(ms);P(kPa)
103873;100,44
t(ms);P(kPa)
103925;100,44
t(ms);P(kPa)
103936;100,44
t(ms);P(kPa)
103947;100,44
t(ms);P(kPa)
103958;100,44
t(ms);P(kPa)
103969;100,44
t(ms);P(kPa)
103980;100,44
t(ms);P(kPa)
103991;100,44
t(ms);P(kPa)
104002;100,44
t(ms);P(kPa)
104013;100,44
t(ms);P(kPa)
104024;100,44
t(ms);P(kPa)
104035;100,44
t(ms);P(kPa)
104046;100,44
t(ms);P(kPa)
104057;100,44
t(ms);P(kPa)
104068;100,44
t(ms);P(kPa)
104079;100,44
t(ms);P(kPa)
104090;100,44
t(ms);P(kPa)
104101;100,44
t(ms);P(kPa)
104112;100,44
t(ms);P(kPa)
104123;100,44
t(ms);P(kPa)
104177;100,44
t(ms);P(kPa)
104187;100,44
t(ms);P(kPa)
104198;100,44
t(ms);P(kPa)
104209;100,44
t(ms);P(kPa)
104220;100,44
t(ms);P(kPa)
104231;100,44
t(ms);P(kPa)
104242;100,44
t(ms);P(kPa)
104253;100,44
t(ms);P(kPa)
104264;100,44
t(ms);P(kPa)
104275;100,44
t(ms);P(kPa)
104286;100,44
t(ms);P(kPa)
104297;100,44
t(ms);P(kPa)
104308;100,44
t(ms);P(kPa)
104320;100,44
t(ms);P(kPa)
104331;100,44
t(ms);P(kPa)
104342;100,44
t(ms);P(kPa)
104353;100,44
t(ms);P(kPa)
104364;100,44
t(ms);P(kPa)
104375;100,44
t(ms);P(kPa)
104427;100,44
t(ms);T(\xc2\xb0C)
104463;28,25
t(ms);P(kPa)
104492;100,44
t(ms);P(kPa)
104503;100,44
t(ms);P(kPa)
104514;100,44
t(ms);P(kPa)
104525;100,44
t(ms);P(kPa)
104536;100,44
t(ms);P(kPa)
104547;100,44
t(ms);P(kPa)
104558;100,44
t(ms);P(kPa)
104569;100,44
t(ms);P(kPa)
104580;100,44
t(ms);P(kPa)
104591;100,44
t(ms);P(kPa)
104602;100,44
t(ms);P(kPa)
104613;100,44
t(ms);P(kPa)
104624;100,44
t(ms);P(kPa)
104678;100,44
t(ms);P(kPa)
104689;100,44
t(ms);P(kPa)
104700;100,44
t(ms);P(kPa)
104711;100,44
t(ms);P(kPa)
104722;100,44
t(ms);P(kPa)
104733;100,44
t(ms);P(kPa)
104744;100,44
t(ms);P(kPa)
104755;100,44
t(ms);P(kPa)
104766;100,44
t(ms);P(kPa)
104777;100,44
t(ms);P(kPa)
104788;100,44
t(ms);P(kPa)
104799;100,44
t(ms);P(kPa)
104810;100,44
t(ms);P(kPa)
104821;100,44
t(ms);P(kPa)
104832;100,44
t(ms);P(kPa)
104843;100,44
t(ms);P(kPa)
104854;100,44
t(ms);P(kPa)
104865;100,44
t(ms);P(kPa)
104876;100,44
t(ms);P(kPa)
104930;100,44
t(ms);P(kPa)
104941;100,44
t(ms);P(kPa)
104952;100,44
t(ms);P(kPa)
104963;100,44
t(ms);P(kPa)
104974;100,44
t(ms);P(kPa)
104985;100,44
t(ms);P(kPa)
104996;100,44
t(ms);P(kPa)
105007;100,44
t(ms);P(kPa)
105018;100,44
t(ms);P(kPa)
105029;100,44
t(ms);P(kPa)
105040;100,44
t(ms);P(kPa)
105051;100,44
t(ms);P(kPa)
105062;100,44
t(ms);P(kPa)
105073;100,44
t(ms);P(kPa)
105084;100,44
t(ms);P(kPa)
105095;100,44
t(ms);P(kPa)
105106;100,44
t(ms);P(kPa)
105117;100,44
t(ms);P(kPa)
105128;100,44
t(ms);P(kPa)
105181;100,44
t(ms);P(kPa)
105192;100,44
t(ms);P(kPa)
105203;100,44
t(ms);P(kPa)
105214;100,44
t(ms);P(kPa)
105225;100,44
t(ms);P(kPa)
105236;100,44
t(ms);P(kPa)
105247;100,44
t(ms);P(kPa)
105259;100,44
t(ms);P(kPa)
105270;100,44
t(ms);P(kPa)
105281;100,44
t(ms);P(kPa)
105292;100,44
t(ms);P(kPa)
105303;100,44
t(ms);P(kPa)
105314;100,44
t(ms);P(kPa)
105325;100,44
t(ms);P(kPa)
105336;100,44
t(ms);P(kPa)
105347;100,44
t(ms);P(kPa)
105358;100,44
t(ms);P(kPa)
105369;100,44
t(ms);P(kPa)
105380;100,44
t(ms);P(kPa)
105434;100,44
t(ms);T(\xc2\xb0C)
105469;28,19
t(ms);P(kPa)
105497;100,44
t(ms);P(kPa)
105508;100,44
t(ms);P(kPa)
105519;100,44
t(ms);P(kPa)
105530;100,44
t(ms);P(kPa)
105541;100,44
t(ms);P(kPa)
105552;100,44
t(ms);P(kPa)
105563;100,44
t(ms);P(kPa)
105574;100,44
t(ms);P(kPa)
105585;100,44
t(ms);P(kPa)
105596;100,44
t(ms);P(kPa)
105607;100,44
t(ms);P(kPa)
105618;100,44
t(ms);P(kPa)
105629;100,44
t(ms);P(kPa)
105684;100,44
t(ms);P(kPa)
105695;100,44
t(ms);P(kPa)
105706;100,44
t(ms);P(kPa)
105717;100,44
t(ms);P(kPa)
105728;100,44
t(ms);P(kPa)
105739;100,44
t(ms);P(kPa)
105750;100,44
t(ms);P(kPa)
105761;100,44
t(ms);P(kPa)
105772;100,44
t(ms);P(kPa)
105783;100,44
t(ms);P(kPa)
105794;100,44
t(ms);P(kPa)
105805;100,44
t(ms);P(kPa)
105816;100,44
t(ms);P(kPa)
105827;100,44
t(ms);P(kPa)
105838;100,44
t(ms);P(kPa)
105849;100,44
t(ms);P(kPa)
105860;100,44
t(ms);P(kPa)
105871;100,44
t(ms);P(kPa)
105882;100,44
t(ms);P(kPa)
105934;100,44
t(ms);P(kPa)
105945;100,44
t(ms);P(kPa)
105956;100,44
t(ms);P(kPa)
105967;100,44
t(ms);P(kPa)
105978;100,44
t(ms);P(kPa)
105989;100,44
t(ms);P(kPa)
106000;100,44
t(ms);P(kPa)
106011;100,44
t(ms);P(kPa)
106022;100,44
t(ms);P(kPa)
106033;100,44
t(ms);P(kPa)
106044;100,44
t(ms);P(kPa)
106055;100,44
t(ms);P(kPa)
106066;100,44
t(ms);P(kPa)
106077;100,44
t(ms);P(kPa)
106088;100,44
t(ms);P(kPa)
106099;100,44
t(ms);P(kPa)
106110;100,44
t(ms);P(kPa)
106121;100,44
t(ms);P(kPa)
106132;100,44
t(ms);P(kPa)
106186;100,44
t(ms);P(kPa)
106196;100,44
t(ms);P(kPa)
106207;100,44
t(ms);P(kPa)
106218;100,44
t(ms);P(kPa)
106229;100,44
t(ms);P(kPa)
106240;100,44
t(ms);P(kPa)
106251;100,44
t(ms);P(kPa)
106262;100,44
t(ms);P(kPa)
106273;100,44
t(ms);P(kPa)
106284;100,44
t(ms);P(kPa)
106295;100,44
t(ms);P(kPa)
106306;100,44
t(ms);P(kPa)
106317;100,44
t(ms);P(kPa)
106328;100,44
t(ms);P(kPa)
106339;100,44
t(ms);P(kPa)
106350;100,44
t(ms);P(kPa)
106361;100,44
t(ms);P(kPa)
106372;100,44
t(ms);P(kPa)
106383;100,44
t(ms);P(kPa)
106436;100,44
t(ms);T(\xc2\xb0C)
106472;28,19
t(ms);P(kPa)
106501;100,44
t(ms);P(kPa)
106512;100,44
t(ms);P(kPa)
106523;100,44
t(ms);P(kPa)
106534;100,44
t(ms);P(kPa)
106545;100,44
t(ms);P(kPa)
106556;100,44
t(ms);P(kPa)
106567;100,44
t(ms);P(kPa)
106578;100,44
t(ms);P(kPa)
106589;100,44
t(ms);P(kPa)
106600;100,87
t(ms);P(kPa)
106611;100,44
t(ms);P(kPa)
106622;100,44
t(ms);P(kPa)
106633;100,44
t(ms);P(kPa)
106687;100,44
t(ms);P(kPa)
106698;100,44
t(ms);P(kPa)
106710;100,44
t(ms);P(kPa)
106721;100,44
t(ms);P(kPa)
106732;100,44
t(ms);P(kPa)
106743;100,44
t(ms);P(kPa)
106754;100,44
t(ms);P(kPa)
106765;100,44
t(ms);P(kPa)
106776;100,44
t(ms);P(kPa)
106787;100,44
t(ms);P(kPa)
106798;100,44
t(ms);P(kPa)
106809;100,44
t(ms);P(kPa)
106820;100,44
t(ms);P(kPa)
106831;100,44
t(ms);P(kPa)
106842;100,44
t(ms);P(kPa)
106853;100,44
t(ms);P(kPa)
106864;100,44
t(ms);P(kPa)
106875;100,44
t(ms);P(kPa)
106886;100,44
t(ms);P(kPa)
106939;100,44
t(ms);P(kPa)
106950;100,44
t(ms);P(kPa)
106961;100,44
t(ms);P(kPa)
106972;100,44
t(ms);P(kPa)
106983;100,44
t(ms);P(kPa)
106994;100,44
t(ms);P(kPa)
107005;100,44
t(ms);P(kPa)
107016;100,44
t(ms);P(kPa)
107027;100,44
t(ms);P(kPa)
107038;100,44
t(ms);P(kPa)
107049;100,44
t(ms);P(kPa)
107060;100,44
t(ms);P(kPa)
107071;100,44
t(ms);P(kPa)
107082;100,44
t(ms);P(kPa)
107094;100,44
t(ms);P(kPa)
107105;100,44
t(ms);P(kPa)
107116;100,44
t(ms);P(kPa)
107127;100,44
t(ms);P(kPa)
107138;100,44
t(ms);P(kPa)
107190;100,44
t(ms);P(kPa)
107201;100,87
t(ms);P(kPa)
107212;100,44
t(ms);P(kPa)
107223;100,44
t(ms);P(kPa)
107234;100,44
t(ms);P(kPa)
107245;100,44
t(ms);P(kPa)
107256;100,44
t(ms);P(kPa)
107267;100,44
t(ms);P(kPa)
107278;100,44
t(ms);P(kPa)
107289;100,44
t(ms);P(kPa)
107300;100,44
t(ms);P(kPa)
107311;100,44
t(ms);P(kPa)
107322;100,44
t(ms);P(kPa)
107333;100,44
t(ms);P(kPa)
107344;100,44
t(ms);P(kPa)
107355;100,44
t(ms);P(kPa)
107366;100,44
t(ms);P(kPa)
107377;100,44
t(ms);P(kPa)
107388;100,44
t(ms);P(kPa)
107442;100,44
t(ms);T(\xc2\xb0C)
107478;28,19
t(ms);P(kPa)
107505;100,44
t(ms);P(kPa)
107516;100,44
t(ms);P(kPa)
107527;100,44
t(ms);P(kPa)
107538;100,44
t(ms);P(kPa)
107549;100,44
t(ms);P(kPa)
107560;100,44
t(ms);P(kPa)
107571;100,44
t(ms);P(kPa)
107582;100,44
t(ms);P(kPa)
107593;100,44
t(ms);P(kPa)
107604;100,44
t(ms);P(kPa)
107615;100,44
t(ms);P(kPa)
107626;100,44
t(ms);P(kPa)
107637;100,44
t(ms);P(kPa)
107693;100,44
t(ms);P(kPa)
107704;100,44
t(ms);P(kPa)
107715;100,44
t(ms);P(kPa)
107726;100,44
t(ms);P(kPa)
107737;100,44
t(ms);P(kPa)
107748;100,44
t(ms);P(kPa)
107759;100,44
t(ms);P(kPa)
107770;100,44
t(ms);P(kPa)
107781;100,44
t(ms);P(kPa)
107792;100,44
t(ms);P(kPa)
107803;100,44
t(ms);P(kPa)
107814;100,44
t(ms);P(kPa)
107825;100,44
t(ms);P(kPa)
107836;100,44
t(ms);P(kPa)
107847;100,44
t(ms);P(kPa)
107858;100,44
t(ms);P(kPa)
107869;100,44
t(ms);P(kPa)
107880;100,44
t(ms);P(kPa)
107891;100,44
t(ms);P(kPa)
107943;100,87
t(ms);P(kPa)
107954;100,44
t(ms);P(kPa)
107965;100,44
t(ms);P(kPa)
107976;100,44
t(ms);P(kPa)
107987;100,44
t(ms);P(kPa)
107998;100,44
t(ms);P(kPa)
108009;100,44
t(ms);P(kPa)
108020;100,44
t(ms);P(kPa)
108032;100,44
t(ms);P(kPa)
108043;100,44
t(ms);P(kPa)
108054;100,44
t(ms);P(kPa)
108065;100,44
t(ms);P(kPa)
108076;100,44
t(ms);P(kPa)
108087;100,44
t(ms);P(kPa)
108098;100,44
t(ms);P(kPa)
108109;100,44
t(ms);P(kPa)
108120;100,44
t(ms);P(kPa)
108131;100,44
t(ms);P(kPa)
108142;100,44
t(ms);P(kPa)
108194;100,44
t(ms);P(kPa)
108205;100,44
t(ms);P(kPa)
108216;100,44
t(ms);P(kPa)
108227;100,44
t(ms);P(kPa)
108238;100,44
t(ms);P(kPa)
108249;100,44
t(ms);P(kPa)
108260;100,44
t(ms);P(kPa)
108271;100,44
t(ms);P(kPa)
108282;100,44
t(ms);P(kPa)
108293;100,44
t(ms);P(kPa)
108304;100,44
t(ms);P(kPa)
108315;100,44
t(ms);P(kPa)
108326;100,44
t(ms);P(kPa)
108337;100,44
t(ms);P(kPa)
108348;100,44
t(ms);P(kPa)
108359;100,44
t(ms);P(kPa)
108370;100,44
t(ms);P(kPa)
108381;100,44
t(ms);P(kPa)
108392;100,44
t(ms);P(kPa)
108444;100,44
t(ms);T(\xc2\xb0C)
108480;28,19
t(ms);P(kPa)
108509;100,44
t(ms);P(kPa)
108520;100,44
t(ms);P(kPa)
108531;100,44
t(ms);P(kPa)
108542;100,44
t(ms);P(kPa)
108553;100,44
t(ms);P(kPa)
108564;100,44
t(ms);P(kPa)
108575;100,44
t(ms);P(kPa)
108587;100,44
t(ms);P(kPa)
108598;100,44
t(ms);P(kPa)
108609;100,87
t(ms);P(kPa)
108620;100,44
t(ms);P(kPa)
108631;100,44
t(ms);P(kPa)
108642;100,44
t(ms);P(kPa)
108695;100,44
t(ms);P(kPa)
108706;100,44
t(ms);P(kPa)
108717;100,44
t(ms);P(kPa)
108728;100,44
t(ms);P(kPa)
108739;100,44
t(ms);P(kPa)
108750;100,44
t(ms);P(kPa)
108761;100,44
t(ms);P(kPa)
108772;100,44
t(ms);P(kPa)
108783;100,44
t(ms);P(kPa)
108794;100,44
t(ms);P(kPa)
108805;100,44
t(ms);P(kPa)
108816;100,44
t(ms);P(kPa)
108827;100,44
t(ms);P(kPa)
108838;100,44
t(ms);P(kPa)
108849;100,44
t(ms);P(kPa)
108860;100,44
t(ms);P(kPa)
108871;100,44
t(ms);P(kPa)
108882;100,44
t(ms);P(kPa)
108893;100,44
t(ms);P(kPa)
108947;100,44
t(ms);P(kPa)
108958;100,44
t(ms);P(kPa)
108969;100,44
t(ms);P(kPa)
108980;100,44
t(ms);P(kPa)
108991;100,44
t(ms);P(kPa)
109002;100,44
t(ms);P(kPa)
109014;100,44
t(ms);P(kPa)
109025;100,44
t(ms);P(kPa)
109036;100,44
t(ms);P(kPa)
109047;100,44
t(ms);P(kPa)
109058;100,44
t(ms);P(kPa)
109069;100,44
t(ms);P(kPa)
109080;100,44
t(ms);P(kPa)
109091;100,44
t(ms);P(kPa)
109102;100,44
t(ms);P(kPa)
109113;100,44
t(ms);P(kPa)
109124;100,44
t(ms);P(kPa)
109135;100,44
t(ms);P(kPa)
109146;100,44
t(ms);P(kPa)
109198;100,44
t(ms);P(kPa)
109209;100,44
t(ms);P(kPa)
109220;100,44
t(ms);P(kPa)
109231;100,44
t(ms);P(kPa)
109242;100,44
t(ms);P(kPa)
109253;100,44
t(ms);P(kPa)
109264;100,44
t(ms);P(kPa)
109275;100,44
t(ms);P(kPa)
109286;100,44
t(ms);P(kPa)
109297;100,44
t(ms);P(kPa)
109308;100,44
t(ms);P(kPa)
109319;100,44
t(ms);P(kPa)
109330;100,44
t(ms);P(kPa)
109341;100,44
t(ms);P(kPa)
109352;100,44
t(ms);P(kPa)
109363;100,44
t(ms);P(kPa)
109374;100,44
t(ms);P(kPa)
109385;100,44
t(ms);P(kPa)
109396;100,44
t(ms);P(kPa)
109449;100,44
t(ms);T(\xc2\xb0C)
109485;28,19
t(ms);P(kPa)
109512;100,44
t(ms);P(kPa)
109523;100,44
t(ms);P(kPa)
109534;100,44
t(ms);P(kPa)
109545;100,44
t(ms);P(kPa)
109556;100,44
t(ms);P(kPa)
109568;100,44
t(ms);P(kPa)
109579;100,44
t(ms);P(kPa)
109590;100,44
t(ms);P(kPa)
109601;100,44
t(ms);P(kPa)
109612;100,44
t(ms);P(kPa)
109623;100,44
t(ms);P(kPa)
109634;100,44
t(ms);P(kPa)
109645;100,44
t(ms);P(kPa)
109700;100,44
t(ms);P(kPa)
109711;100,44
t(ms);P(kPa)
109722;100,44
t(ms);P(kPa)
109733;100,44
t(ms);P(kPa)
109744;100,44
t(ms);P(kPa)
109755;100,44
t(ms);P(kPa)
109766;100,44
t(ms);P(kPa)
109777;100,44
t(ms);P(kPa)
109788;100,44
t(ms);P(kPa)
109799;100,44
t(ms);P(kPa)
109810;100,44
t(ms);P(kPa)
109821;100,44
t(ms);P(kPa)
109832;100,44
t(ms);P(kPa)
109843;100,44
t(ms);P(kPa)
109854;100,44
t(ms);P(kPa)
109865;100,44
t(ms);P(kPa)
109876;100,44
t(ms);P(kPa)
109887;100,44
t(ms);P(kPa)
109898;100,44
t(ms);P(kPa)
109952;100,44
t(ms);P(kPa)
109963;100,44
t(ms);P(kPa)
109974;100,87
t(ms);P(kPa)
109985;100,44
t(ms);P(kPa)
109996;100,44
t(ms);P(kPa)
110007;100,44
t(ms);P(kPa)
110018;100,44
t(ms);P(kPa)
110029;100,44
t(ms);P(kPa)
110040;100,44
t(ms);P(kPa)
110051;100,44
t(ms);P(kPa)
110062;100,44
t(ms);P(kPa)
110073;100,44
t(ms);P(kPa)
110084;100,44
t(ms);P(kPa)
110095;100,44
t(ms);P(kPa)
110106;100,44
t(ms);P(kPa)
110117;100,44
t(ms);P(kPa)
110128;100,44
t(ms);P(kPa)
110139;100,44
t(ms);P(kPa)
110150;100,44
t(ms);P(kPa)
110202;100,44
t(ms);P(kPa)
110213;100,44
t(ms);P(kPa)
110224;100,44
t(ms);P(kPa)
110235;100,44
t(ms);P(kPa)
110246;100,44
t(ms);P(kPa)
110257;100,44
t(ms);P(kPa)
110268;100,44
t(ms);P(kPa)
110279;100,44
t(ms);P(kPa)
110290;100,44
t(ms);P(kPa)
110301;100,44
t(ms);P(kPa)
110312;100,44
t(ms);P(kPa)
110323;100,44
t(ms);P(kPa)
110334;100,44
t(ms);P(kPa)
110345;100,44
t(ms);P(kPa)
110356;100,44
t(ms);P(kPa)
110367;100,44
t(ms);P(kPa)
110379;100,44
t(ms);P(kPa)
110390;100,44
t(ms);P(kPa)
110401;100,44
t(ms);P(kPa)
110453;100,44
t(ms);T(\xc2\xb0C)
110489;28,19
t(ms);P(kPa)
110517;100,44
t(ms);P(kPa)
110528;100,44
t(ms);P(kPa)
110539;100,44
t(ms);P(kPa)
110550;100,44
t(ms);P(kPa)
110561;100,44
t(ms);P(kPa)
110572;100,44
t(ms);P(kPa)
110583;100,44
t(ms);P(kPa)
110594;100,44
t(ms);P(kPa)
110605;100,44
t(ms);P(kPa)
110616;100,44
t(ms);P(kPa)
110627;100,44
t(ms);P(kPa)
110638;100,44
t(ms);P(kPa)
110649;100,44
t(ms);P(kPa)
110703;100,44
t(ms);P(kPa)
110714;100,44
t(ms);P(kPa)
110725;100,44
t(ms);P(kPa)
110736;100,87
t(ms);P(kPa)
110747;100,44
t(ms);P(kPa)
110758;100,44
t(ms);P(kPa)
110769;100,44
t(ms);P(kPa)
110780;100,44
t(ms);P(kPa)
110791;100,44
t(ms);P(kPa)
110802;100,44
t(ms);P(kPa)
110813;100,87
t(ms);P(kPa)
110824;100,44
t(ms);P(kPa)
110835;100,44
t(ms);P(kPa)
110846;100,44
t(ms);P(kPa)
110857;100,44
t(ms);P(kPa)
110868;100,44
t(ms);P(kPa)
110879;100,44
t(ms);P(kPa)
110891;100,44
t(ms);P(kPa)
110902;100,44
t(ms);P(kPa)
110955;100,44
t(ms);P(kPa)
110966;100,44
t(ms);P(kPa)
110977;100,44
t(ms);P(kPa)
110988;100,44
t(ms);P(kPa)
110999;100,44
t(ms);P(kPa)
111010;100,44
t(ms);P(kPa)
111021;100,44
t(ms);P(kPa)
111032;100,44
t(ms);P(kPa)
111043;100,44
t(ms);P(kPa)
111054;100,44
t(ms);P(kPa)
111065;100,44
t(ms);P(kPa)
111076;100,44
t(ms);P(kPa)
111087;100,44
t(ms);P(kPa)
111098;100,44
t(ms);P(kPa)
111109;100,44
t(ms);P(kPa)
111120;100,44
t(ms);P(kPa)
111131;100,44
t(ms);P(kPa)
111142;100,44
t(ms);P(kPa)
111153;100,44
t(ms);P(kPa)
111205;100,44
t(ms);P(kPa)
111216;100,44
t(ms);P(kPa)
111227;100,44
t(ms);P(kPa)
111238;100,44
t(ms);P(kPa)
111249;100,44
t(ms);P(kPa)
111260;100,44
t(ms);P(kPa)
111271;100,44
t(ms);P(kPa)
111282;100,44
t(ms);P(kPa)
111293;100,44
t(ms);P(kPa)
111304;100,44
t(ms);P(kPa)
111315;100,44
t(ms);P(kPa)
111326;100,44
t(ms);P(kPa)
111337;100,44
t(ms);P(kPa)
111348;100,44
t(ms);P(kPa)
111360;100,44
t(ms);P(kPa)
111371;100,44
t(ms);P(kPa)
111382;100,44
t(ms);P(kPa)
111393;100,44
t(ms);P(kPa)
111404;100,44
t(ms);P(kPa)
111457;100,44
t(ms);T(\xc2\xb0C)
111493;28,19
t(ms);P(kPa)
111520;100,44
t(ms);P(kPa)
111531;100,44
t(ms);P(kPa)
111542;100,44
t(ms);P(kPa)
111553;100,44
t(ms);P(kPa)
111564;100,44
t(ms);P(kPa)
111575;100,44
t(ms);P(kPa)
111586;100,44
t(ms);P(kPa)
111597;100,44
t(ms);P(kPa)
111608;100,44
t(ms);P(kPa)
111619;100,44
t(ms);P(kPa)
111630;100,44
t(ms);P(kPa)
111641;100,44
t(ms);P(kPa)
111652;100,44
t(ms);P(kPa)
111708;100,44
t(ms);P(kPa)
111719;100,44
t(ms);P(kPa)
111730;100,44
t(ms);P(kPa)
111741;100,44
t(ms);P(kPa)
111752;100,44
t(ms);P(kPa)
111763;100,44
t(ms);P(kPa)
111774;100,44
t(ms);P(kPa)
111785;100,44
t(ms);P(kPa)
111796;100,44
t(ms);P(kPa)
111807;100,44
t(ms);P(kPa)
111818;100,44
t(ms);P(kPa)
111830;100,44
t(ms);P(kPa)
111841;100,44
t(ms);P(kPa)
111852;100,44
t(ms);P(kPa)
111863;100,44
t(ms);P(kPa)
111874;100,44
t(ms);P(kPa)
111885;100,44
t(ms);P(kPa)
111896;100,44
t(ms);P(kPa)
111907;100,44
t(ms);P(kPa)
111960;100,44
t(ms);P(kPa)
111971;100,44
t(ms);P(kPa)
111982;100,44
t(ms);P(kPa)
111993;100,44
t(ms);P(kPa)
112004;100,44
t(ms);P(kPa)
112015;100,44
t(ms);P(kPa)
112026;100,44
t(ms);P(kPa)
112037;100,44
t(ms);P(kPa)
112048;100,44
t(ms);P(kPa)
112059;100,44
t(ms);P(kPa)
112070;100,44
t(ms);P(kPa)
112081;100,44
t(ms);P(kPa)
112092;100,44
t(ms);P(kPa)
112103;100,44
t(ms);P(kPa)
112114;100,44
t(ms);P(kPa)
112125;100,44
t(ms);P(kPa)
112136;100,44
t(ms);P(kPa)
112147;100,44
t(ms);P(kPa)
112158;100,44
